user_id,event_date,event_type,event_month,event_timestamp,cohort_month
u0142,2023-12-06,support_ticket,2023-12,2023-12-06,2023-11
u0142,2023-12-07,export,2023-12,2023-12-07,2023-11
u0142,2023-12-08,login,2023-12,2023-12-08,2023-11
u0142,2023-12-09,feature_use,2023-12,2023-12-09,2023-11
u0142,2023-12-10,support_ticket,2023-12,2023-12-10,2023-11
u0142,2023-12-11,invite_sent,2023-12,2023-12-11,2023-11
u0142,2023-12-11,login,2023-12,2023-12-11,2023-11
u0142,2023-12-20,feature_use,2023-12,2023-12-20,2023-11
u0142,2023-12-21,support_ticket,2023-12,2023-12-21,2023-11
u0142,2023-12-22,login,2023-12,2023-12-22,2023-11
u0142,2023-12-23,login,2023-12,2023-12-23,2023-11
u0142,2023-12-25,login,2023-12,2023-12-25,2023-11
u0142,2023-12-27,invite_sent,2023-12,2023-12-27,2023-11
u0142,2023-12-28,feature_use,2023-12,2023-12-28,2023-11
u0142,2023-12-30,feature_use,2023-12,2023-12-30,2023-11
u0143,2023-04-02,signup,2023-04,2023-04-02,2023-04
u0143,2023-04-12,feature_use,2023-04,2023-04-12,2023-04
u0143,2023-04-14,login,2023-04,2023-04-14,2023-04
u0143,2023-04-25,feature_use,2023-04,2023-04-25,2023-04
u0143,2023-04-29,support_ticket,2023-04,2023-04-29,2023-04
u0143,2023-05-11,upgrade,2023-05,2023-05-11,2023-04
u0143,2023-05-13,feature_use,2023-05,2023-05-13,2023-04
u0143,2023-05-17,feature_use,2023-05,2023-05-17,2023-04
u0143,2023-05-22,login,2023-05,2023-05-22,2023-04
u0143,2023-05-24,feature_use,2023-05,2023-05-24,2023-04
u0143,2023-05-25,login,2023-05,2023-05-25,2023-04
u0143,2023-05-26,login,2023-05,2023-05-26,2023-04
u0143,2023-05-31,support_ticket,2023-05,2023-05-31,2023-04
u0143,2023-06-02,login,2023-06,2023-06-02,2023-04
u0143,2023-06-02,upgrade,2023-06,2023-06-02,2023-04
u0143,2023-06-02,support_ticket,2023-06,2023-06-02,2023-04
u0143,2023-06-11,feature_use,2023-06,2023-06-11,2023-04
u0143,2023-06-14,feature_use,2023-06,2023-06-14,2023-04
u0143,2023-06-25,login,2023-06,2023-06-25,2023-04
u0143,2023-07-05,login,2023-07,2023-07-05,2023-04
u0143,2023-07-17,login,2023-07,2023-07-17,2023-04
u0143,2023-07-19,login,2023-07,2023-07-19,2023-04
u0143,2023-07-23,login,2023-07,2023-07-23,2023-04
u0143,2023-08-02,upgrade,2023-08,2023-08-02,2023-04
u0143,2023-08-02,feature_use,2023-08,2023-08-02,2023-04
u0143,2023-08-10,login,2023-08,2023-08-10,2023-04
u0143,2023-08-12,login,2023-08,2023-08-12,2023-04
u0143,2023-08-16,churned,2023-08,2023-08-16,2023-04
u0143,2023-08-18,login,2023-08,2023-08-18,2023-04
u0143,2023-09-01,feature_use,2023-09,2023-09-01,2023-04
u0143,2023-09-07,support_ticket,2023-09,2023-09-07,2023-04
u0143,2023-09-08,login,2023-09,2023-09-08,2023-04
u0143,2023-09-23,invite_sent,2023-09,2023-09-23,2023-04
u0143,2023-10-03,feature_use,2023-10,2023-10-03,2023-04
u0143,2023-10-14,churned,2023-10,2023-10-14,2023-04
u0143,2023-10-14,feature_use,2023-10,2023-10-14,2023-04
u0143,2023-10-17,feature_use,2023-10,2023-10-17,2023-04
u0143,2023-10-20,login,2023-10,2023-10-20,2023-04
u0143,2023-10-21,login,2023-10,2023-10-21,2023-04
u0143,2023-10-26,support_ticket,2023-10,2023-10-26,2023-04
u0144,2023-04-23,signup,2023-04,2023-04-23,2023-04
u0144,2023-04-24,upgrade,2023-04,2023-04-24,2023-04
u0144,2023-04-26,churned,2023-04,2023-04-26,2023-04
u0144,2023-04-27,export,2023-04,2023-04-27,2023-04
u0144,2023-04-29,feature_use,2023-04,2023-04-29,2023-04
u0144,2023-04-30,feature_use,2023-04,2023-04-30,2023-04
u0144,2023-05-02,login,2023-05,2023-05-02,2023-04
u0144,2023-05-03,login,2023-05,2023-05-03,2023-04
u0144,2023-05-04,support_ticket,2023-05,2023-05-04,2023-04
u0144,2023-05-04,feature_use,2023-05,2023-05-04,2023-04
u0144,2023-05-07,feature_use,2023-05,2023-05-07,2023-04
u0144,2023-05-08,export,2023-05,2023-05-08,2023-04
u0144,2023-05-09,login,2023-05,2023-05-09,2023-04
u0144,2023-05-11,login,2023-05,2023-05-11,2023-04
u0144,2023-05-18,feature_use,2023-05,2023-05-18,2023-04
u0144,2023-05-20,churned,2023-05,2023-05-20,2023-04
u0144,2023-05-20,invite_sent,2023-05,2023-05-20,2023-04
u0144,2023-05-21,upgrade,2023-05,2023-05-21,2023-04
u0144,2023-05-21,feature_use,2023-05,2023-05-21,2023-04
u0144,2023-05-23,upgrade,2023-05,2023-05-23,2023-04
u0144,2023-05-23,feature_use,2023-05,2023-05-23,2023-04
u0144,2023-05-23,login,2023-05,2023-05-23,2023-04
u0144,2023-05-26,login,2023-05,2023-05-26,2023-04
u0144,2023-05-27,feature_use,2023-05,2023-05-27,2023-04
u0144,2023-05-29,export,2023-05,2023-05-29,2023-04
u0144,2023-05-30,login,2023-05,2023-05-30,2023-04
u0144,2023-05-30,invite_sent,2023-05,2023-05-30,2023-04
u0144,2023-05-31,invite_sent,2023-05,2023-05-31,2023-04
u0144,2023-06-01,login,2023-06,2023-06-01,2023-04
u0144,2023-06-02,feature_use,2023-06,2023-06-02,2023-04
u0144,2023-06-03,login,2023-06,2023-06-03,2023-04
u0144,2023-06-03,invite_sent,2023-06,2023-06-03,2023-04
u0145,2023-03-09,signup,2023-03,2023-03-09,2023-03
u0145,2023-03-14,feature_use,2023-03,2023-03-14,2023-03
u0145,2023-04-14,export,2023-04,2023-04-14,2023-03
u0145,2023-05-27,login,2023-05,2023-05-27,2023-03
u0145,2023-06-12,feature_use,2023-06,2023-06-12,2023-03
u0145,2023-06-21,login,2023-06,2023-06-21,2023-03
u0145,2023-07-04,feature_use,2023-07,2023-07-04,2023-03
u0145,2023-07-05,export,2023-07,2023-07-05,2023-03
u0145,2023-08-06,login,2023-08,2023-08-06,2023-03
u0146,2023-11-21,signup,2023-11,2023-11-21,2023-11
u0146,2023-11-27,feature_use,2023-11,2023-11-27,2023-11
u0146,2023-12-05,support_ticket,2023-12,2023-12-05,2023-11
u0146,2023-12-09,upgrade,2023-12,2023-12-09,2023-11
u0146,2023-12-10,feature_use,2023-12,2023-12-10,2023-11
u0146,2023-12-13,feature_use,2023-12,2023-12-13,2023-11
u0146,2023-12-16,export,2023-12,2023-12-16,2023-11
u0146,2023-12-31,feature_use,2023-12,2023-12-31,2023-11
u0147,2023-06-21,signup,2023-06,2023-06-21,2023-06
u0147,2023-06-23,login,2023-06,2023-06-23,2023-06
u0147,2023-06-24,login,2023-06,2023-06-24,2023-06
u0147,2023-06-25,login,2023-06,2023-06-25,2023-06
u0147,2023-06-26,feature_use,2023-06,2023-06-26,2023-06
u0147,2023-06-26,login,2023-06,2023-06-26,2023-06
u0147,2023-06-29,feature_use,2023-06,2023-06-29,2023-06
u0147,2023-07-01,feature_use,2023-07,2023-07-01,2023-06
u0147,2023-07-03,feature_use,2023-07,2023-07-03,2023-06
u0147,2023-07-05,login,2023-07,2023-07-05,2023-06
u0147,2023-07-05,support_ticket,2023-07,2023-07-05,2023-06
u0147,2023-07-05,feature_use,2023-07,2023-07-05,2023-06
u0147,2023-07-06,login,2023-07,2023-07-06,2023-06
u0147,2023-07-09,feature_use,2023-07,2023-07-09,2023-06
u0147,2023-07-09,login,2023-07,2023-07-09,2023-06
u0147,2023-07-10,feature_use,2023-07,2023-07-10,2023-06
u0147,2023-07-10,churned,2023-07,2023-07-10,2023-06
u0147,2023-07-13,login,2023-07,2023-07-13,2023-06
u0147,2023-07-15,feature_use,2023-07,2023-07-15,2023-06
u0147,2023-07-15,support_ticket,2023-07,2023-07-15,2023-06
u0147,2023-07-17,invite_sent,2023-07,2023-07-17,2023-06
u0147,2023-07-18,churned,2023-07,2023-07-18,2023-06
u0147,2023-07-19,login,2023-07,2023-07-19,2023-06
u0147,2023-07-20,feature_use,2023-07,2023-07-20,2023-06
u0147,2023-07-20,support_ticket,2023-07,2023-07-20,2023-06
u0147,2023-07-21,login,2023-07,2023-07-21,2023-06
u0147,2023-07-22,upgrade,2023-07,2023-07-22,2023-06
u0147,2023-07-22,login,2023-07,2023-07-22,2023-06
u0147,2023-07-25,export,2023-07,2023-07-25,2023-06
u0147,2023-07-26,invite_sent,2023-07,2023-07-26,2023-06
u0147,2023-07-29,export,2023-07,2023-07-29,2023-06
u0147,2023-08-01,login,2023-08,2023-08-01,2023-06
u0147,2023-08-04,login,2023-08,2023-08-04,2023-06
u0147,2023-08-04,export,2023-08,2023-08-04,2023-06
u0148,2023-02-02,signup,2023-02,2023-02-02,2023-02
u0148,2023-02-06,login,2023-02,2023-02-06,2023-02
u0148,2023-02-13,feature_use,2023-02,2023-02-13,2023-02
u0148,2023-02-13,upgrade,2023-02,2023-02-13,2023-02
u0148,2023-02-21,support_ticket,2023-02,2023-02-21,2023-02
u0148,2023-02-21,feature_use,2023-02,2023-02-21,2023-02
u0148,2023-02-21,login,2023-02,2023-02-21,2023-02
u0148,2023-02-22,feature_use,2023-02,2023-02-22,2023-02
u0148,2023-03-05,feature_use,2023-03,2023-03-05,2023-02
u0148,2023-03-06,feature_use,2023-03,2023-03-06,2023-02
u0148,2023-03-10,feature_use,2023-03,2023-03-10,2023-02
u0148,2023-03-12,login,2023-03,2023-03-12,2023-02
u0148,2023-03-16,login,2023-03,2023-03-16,2023-02
u0148,2023-03-16,support_ticket,2023-03,2023-03-16,2023-02
u0148,2023-03-19,feature_use,2023-03,2023-03-19,2023-02
u0148,2023-03-25,login,2023-03,2023-03-25,2023-02
u0148,2023-03-28,invite_sent,2023-03,2023-03-28,2023-02
u0149,2023-03-31,signup,2023-03,2023-03-31,2023-03
u0149,2023-04-09,feature_use,2023-04,2023-04-09,2023-03
u0149,2023-04-11,churned,2023-04,2023-04-11,2023-03
u0149,2023-05-02,invite_sent,2023-05,2023-05-02,2023-03
u0149,2023-05-12,login,2023-05,2023-05-12,2023-03
u0149,2023-05-12,feature_use,2023-05,2023-05-12,2023-03
u0149,2023-05-23,feature_use,2023-05,2023-05-23,2023-03
u0149,2023-06-06,feature_use,2023-06,2023-06-06,2023-03
u0149,2023-06-28,login,2023-06,2023-06-28,2023-03
u0149,2023-07-13,invite_sent,2023-07,2023-07-13,2023-03
u0149,2023-07-24,feature_use,2023-07,2023-07-24,2023-03
u0149,2023-08-26,login,2023-08,2023-08-26,2023-03
u0149,2023-10-14,login,2023-10,2023-10-14,2023-03
u0150,2023-08-23,signup,2023-08,2023-08-23,2023-08
u0150,2023-09-25,login,2023-09,2023-09-25,2023-08
u0150,2023-10-08,login,2023-10,2023-10-08,2023-08
u0150,2023-10-10,feature_use,2023-10,2023-10-10,2023-08
u0151,2023-05-29,signup,2023-05,2023-05-29,2023-05
u0151,2023-06-05,feature_use,2023-06,2023-06-05,2023-05
u0151,2023-06-09,login,2023-06,2023-06-09,2023-05
u0151,2023-06-20,feature_use,2023-06,2023-06-20,2023-05
u0151,2023-06-22,login,2023-06,2023-06-22,2023-05
u0151,2023-06-27,upgrade,2023-06,2023-06-27,2023-05
u0151,2023-07-25,feature_use,2023-07,2023-07-25,2023-05
u0151,2023-08-09,login,2023-08,2023-08-09,2023-05
u0151,2023-09-20,login,2023-09,2023-09-20,2023-05
u0151,2023-10-18,login,2023-10,2023-10-18,2023-05
u0151,2023-10-21,upgrade,2023-10,2023-10-21,2023-05
u0151,2023-10-26,feature_use,2023-10,2023-10-26,2023-05
u0151,2023-11-01,feature_use,2023-11,2023-11-01,2023-05
u0152,2023-08-17,signup,2023-08,2023-08-17,2023-08
u0152,2023-08-18,login,2023-08,2023-08-18,2023-08
u0152,2023-08-22,invite_sent,2023-08,2023-08-22,2023-08
u0152,2023-08-23,login,2023-08,2023-08-23,2023-08
u0152,2023-08-26,login,2023-08,2023-08-26,2023-08
u0152,2023-08-27,login,2023-08,2023-08-27,2023-08
u0152,2023-09-05,login,2023-09,2023-09-05,2023-08
u0152,2023-09-05,feature_use,2023-09,2023-09-05,2023-08
u0152,2023-09-06,export,2023-09,2023-09-06,2023-08
u0152,2023-09-06,feature_use,2023-09,2023-09-06,2023-08
u0152,2023-09-06,invite_sent,2023-09,2023-09-06,2023-08
u0152,2023-09-07,feature_use,2023-09,2023-09-07,2023-08
u0152,2023-09-09,login,2023-09,2023-09-09,2023-08
u0152,2023-09-10,feature_use,2023-09,2023-09-10,2023-08
u0152,2023-09-10,login,2023-09,2023-09-10,2023-08
u0152,2023-09-11,login,2023-09,2023-09-11,2023-08
u0152,2023-09-12,login,2023-09,2023-09-12,2023-08
u0152,2023-09-13,support_ticket,2023-09,2023-09-13,2023-08
u0152,2023-09-13,login,2023-09,2023-09-13,2023-08
u0152,2023-09-14,feature_use,2023-09,2023-09-14,2023-08
u0152,2023-09-14,upgrade,2023-09,2023-09-14,2023-08
u0152,2023-09-15,export,2023-09,2023-09-15,2023-08
u0152,2023-09-15,support_ticket,2023-09,2023-09-15,2023-08
u0152,2023-09-16,upgrade,2023-09,2023-09-16,2023-08
u0152,2023-09-16,login,2023-09,2023-09-16,2023-08
u0152,2023-09-17,churned,2023-09,2023-09-17,2023-08
u0152,2023-09-18,login,2023-09,2023-09-18,2023-08
u0152,2023-09-18,invite_sent,2023-09,2023-09-18,2023-08
u0152,2023-09-19,invite_sent,2023-09,2023-09-19,2023-08
u0152,2023-09-20,churned,2023-09,2023-09-20,2023-08
u0152,2023-09-24,feature_use,2023-09,2023-09-24,2023-08
u0152,2023-09-24,support_ticket,2023-09,2023-09-24,2023-08
u0152,2023-09-27,invite_sent,2023-09,2023-09-27,2023-08
u0152,2023-09-27,feature_use,2023-09,2023-09-27,2023-08
u0153,2023-11-27,signup,2023-11,2023-11-27,2023-11
u0153,2023-11-28,login,2023-11,2023-11-28,2023-11
u0153,2023-11-29,feature_use,2023-11,2023-11-29,2023-11
u0153,2023-11-30,login,2023-11,2023-11-30,2023-11
u0153,2023-11-30,feature_use,2023-11,2023-11-30,2023-11
u0153,2023-12-02,feature_use,2023-12,2023-12-02,2023-11
u0153,2023-12-02,login,2023-12,2023-12-02,2023-11
u0153,2023-12-03,feature_use,2023-12,2023-12-03,2023-11
u0153,2023-12-03,login,2023-12,2023-12-03,2023-11
u0153,2023-12-04,feature_use,2023-12,2023-12-04,2023-11
u0153,2023-12-05,churned,2023-12,2023-12-05,2023-11
u0153,2023-12-05,export,2023-12,2023-12-05,2023-11
u0153,2023-12-07,feature_use,2023-12,2023-12-07,2023-11
u0153,2023-12-08,login,2023-12,2023-12-08,2023-11
u0153,2023-12-09,feature_use,2023-12,2023-12-09,2023-11
u0154,2023-06-11,signup,2023-06,2023-06-11,2023-06
u0154,2023-06-21,login,2023-06,2023-06-21,2023-06
u0154,2023-06-26,feature_use,2023-06,2023-06-26,2023-06
u0154,2023-06-28,invite_sent,2023-06,2023-06-28,2023-06
u0154,2023-06-30,login,2023-06,2023-06-30,2023-06
u0154,2023-07-01,feature_use,2023-07,2023-07-01,2023-06
u0154,2023-07-02,login,2023-07,2023-07-02,2023-06
u0154,2023-07-25,invite_sent,2023-07,2023-07-25,2023-06
u0154,2023-07-28,login,2023-07,2023-07-28,2023-06
u0154,2023-08-12,login,2023-08,2023-08-12,2023-06
u0154,2023-08-17,login,2023-08,2023-08-17,2023-06
u0154,2023-08-19,upgrade,2023-08,2023-08-19,2023-06
u0154,2023-08-22,feature_use,2023-08,2023-08-22,2023-06
u0154,2023-08-25,login,2023-08,2023-08-25,2023-06
u0154,2023-09-07,upgrade,2023-09,2023-09-07,2023-06
u0154,2023-09-08,login,2023-09,2023-09-08,2023-06
u0154,2023-09-09,support_ticket,2023-09,2023-09-09,2023-06
u0154,2023-09-19,feature_use,2023-09,2023-09-19,2023-06
u0154,2023-09-24,feature_use,2023-09,2023-09-24,2023-06
u0154,2023-09-26,login,2023-09,2023-09-26,2023-06
u0154,2023-09-26,invite_sent,2023-09,2023-09-26,2023-06
u0155,2023-11-02,signup,2023-11,2023-11-02,2023-11
u0155,2023-11-05,login,2023-11,2023-11-05,2023-11
u0155,2023-11-05,support_ticket,2023-11,2023-11-05,2023-11
u0155,2023-11-10,login,2023-11,2023-11-10,2023-11
u0155,2023-11-11,churned,2023-11,2023-11-11,2023-11
u0155,2023-11-12,upgrade,2023-11,2023-11-12,2023-11
u0155,2023-11-19,login,2023-11,2023-11-19,2023-11
u0155,2023-11-22,login,2023-11,2023-11-22,2023-11
u0155,2023-11-22,feature_use,2023-11,2023-11-22,2023-11
u0155,2023-11-30,upgrade,2023-11,2023-11-30,2023-11
u0155,2023-12-03,support_ticket,2023-12,2023-12-03,2023-11
u0155,2023-12-03,login,2023-12,2023-12-03,2023-11
u0155,2023-12-05,feature_use,2023-12,2023-12-05,2023-11
u0156,2023-02-19,signup,2023-02,2023-02-19,2023-02
u0156,2023-02-21,churned,2023-02,2023-02-21,2023-02
u0156,2023-02-23,feature_use,2023-02,2023-02-23,2023-02
u0156,2023-03-02,login,2023-03,2023-03-02,2023-02
u0156,2023-03-09,login,2023-03,2023-03-09,2023-02
u0156,2023-03-09,invite_sent,2023-03,2023-03-09,2023-02
u0156,2023-03-13,login,2023-03,2023-03-13,2023-02
u0156,2023-03-17,invite_sent,2023-03,2023-03-17,2023-02
u0156,2023-03-18,support_ticket,2023-03,2023-03-18,2023-02
u0156,2023-03-19,login,2023-03,2023-03-19,2023-02
u0156,2023-03-20,feature_use,2023-03,2023-03-20,2023-02
u0156,2023-03-29,export,2023-03,2023-03-29,2023-02
u0156,2023-04-04,invite_sent,2023-04,2023-04-04,2023-02
u0156,2023-04-04,login,2023-04,2023-04-04,2023-02
u0156,2023-04-08,feature_use,2023-04,2023-04-08,2023-02
u0156,2023-04-10,churned,2023-04,2023-04-10,2023-02
u0156,2023-04-12,login,2023-04,2023-04-12,2023-02
u0156,2023-04-19,feature_use,2023-04,2023-04-19,2023-02
u0156,2023-04-22,feature_use,2023-04,2023-04-22,2023-02
u0156,2023-05-02,invite_sent,2023-05,2023-05-02,2023-02
u0156,2023-05-03,feature_use,2023-05,2023-05-03,2023-02
u0156,2023-05-04,feature_use,2023-05,2023-05-04,2023-02
u0156,2023-05-10,upgrade,2023-05,2023-05-10,2023-02
u0156,2023-05-11,login,2023-05,2023-05-11,2023-02
u0156,2023-05-20,login,2023-05,2023-05-20,2023-02
u0156,2023-05-21,churned,2023-05,2023-05-21,2023-02
u0156,2023-05-25,login,2023-05,2023-05-25,2023-02
u0156,2023-06-01,feature_use,2023-06,2023-06-01,2023-02
u0156,2023-06-04,login,2023-06,2023-06-04,2023-02
u0156,2023-06-08,login,2023-06,2023-06-08,2023-02
u0156,2023-06-09,login,2023-06,2023-06-09,2023-02
u0156,2023-06-13,login,2023-06,2023-06-13,2023-02
u0156,2023-06-21,login,2023-06,2023-06-21,2023-02
u0156,2023-06-21,invite_sent,2023-06,2023-06-21,2023-02
u0156,2023-06-25,feature_use,2023-06,2023-06-25,2023-02
u0156,2023-06-26,support_ticket,2023-06,2023-06-26,2023-02
u0156,2023-06-26,login,2023-06,2023-06-26,2023-02
u0156,2023-06-28,support_ticket,2023-06,2023-06-28,2023-02
u0156,2023-06-29,export,2023-06,2023-06-29,2023-02
u0157,2023-04-12,signup,2023-04,2023-04-12,2023-04
u0157,2023-04-20,login,2023-04,2023-04-20,2023-04
u0157,2023-04-21,churned,2023-04,2023-04-21,2023-04
u0157,2023-04-26,export,2023-04,2023-04-26,2023-04
u0157,2023-05-07,support_ticket,2023-05,2023-05-07,2023-04
u0157,2023-05-10,login,2023-05,2023-05-10,2023-04
u0157,2023-05-13,feature_use,2023-05,2023-05-13,2023-04
u0157,2023-05-14,login,2023-05,2023-05-14,2023-04
u0157,2023-05-20,support_ticket,2023-05,2023-05-20,2023-04
u0157,2023-05-28,feature_use,2023-05,2023-05-28,2023-04
u0157,2023-06-03,login,2023-06,2023-06-03,2023-04
u0157,2023-06-18,feature_use,2023-06,2023-06-18,2023-04
u0157,2023-06-23,support_ticket,2023-06,2023-06-23,2023-04
u0157,2023-06-29,feature_use,2023-06,2023-06-29,2023-04
u0157,2023-07-02,export,2023-07,2023-07-02,2023-04
u0157,2023-07-13,feature_use,2023-07,2023-07-13,2023-04
u0157,2023-07-30,upgrade,2023-07,2023-07-30,2023-04
u0157,2023-08-15,feature_use,2023-08,2023-08-15,2023-04
u0157,2023-08-16,feature_use,2023-08,2023-08-16,2023-04
u0157,2023-08-17,support_ticket,2023-08,2023-08-17,2023-04
u0157,2023-08-18,feature_use,2023-08,2023-08-18,2023-04
u0157,2023-08-29,feature_use,2023-08,2023-08-29,2023-04
u0157,2023-09-08,feature_use,2023-09,2023-09-08,2023-04
u0157,2023-09-14,invite_sent,2023-09,2023-09-14,2023-04
u0157,2023-09-20,invite_sent,2023-09,2023-09-20,2023-04
u0157,2023-09-24,invite_sent,2023-09,2023-09-24,2023-04
u0157,2023-09-29,support_ticket,2023-09,2023-09-29,2023-04
u0157,2023-10-03,login,2023-10,2023-10-03,2023-04
u0158,2023-08-15,signup,2023-08,2023-08-15,2023-08
u0158,2023-08-17,feature_use,2023-08,2023-08-17,2023-08
u0158,2023-08-23,feature_use,2023-08,2023-08-23,2023-08
u0158,2023-08-24,login,2023-08,2023-08-24,2023-08
u0158,2023-08-24,export,2023-08,2023-08-24,2023-08
u0158,2023-08-26,feature_use,2023-08,2023-08-26,2023-08
u0158,2023-09-03,login,2023-09,2023-09-03,2023-08
u0158,2023-09-04,export,2023-09,2023-09-04,2023-08
u0158,2023-09-07,support_ticket,2023-09,2023-09-07,2023-08
u0158,2023-09-09,feature_use,2023-09,2023-09-09,2023-08
u0158,2023-09-10,login,2023-09,2023-09-10,2023-08
u0158,2023-09-15,feature_use,2023-09,2023-09-15,2023-08
u0158,2023-09-16,feature_use,2023-09,2023-09-16,2023-08
u0159,2023-06-28,signup,2023-06,2023-06-28,2023-06
u0159,2023-07-13,feature_use,2023-07,2023-07-13,2023-06
u0159,2023-07-23,feature_use,2023-07,2023-07-23,2023-06
u0159,2023-09-28,feature_use,2023-09,2023-09-28,2023-06
u0159,2023-12-06,login,2023-12,2023-12-06,2023-06
u0160,2023-05-07,signup,2023-05,2023-05-07,2023-05
u0160,2023-05-08,feature_use,2023-05,2023-05-08,2023-05
u0160,2023-05-08,churned,2023-05,2023-05-08,2023-05
u0160,2023-05-09,feature_use,2023-05,2023-05-09,2023-05
u0160,2023-05-10,invite_sent,2023-05,2023-05-10,2023-05
u0160,2023-05-10,export,2023-05,2023-05-10,2023-05
u0160,2023-05-10,upgrade,2023-05,2023-05-10,2023-05
u0160,2023-05-11,login,2023-05,2023-05-11,2023-05
u0160,2023-05-15,feature_use,2023-05,2023-05-15,2023-05
u0160,2023-05-16,login,2023-05,2023-05-16,2023-05
u0160,2023-05-18,feature_use,2023-05,2023-05-18,2023-05
u0160,2023-05-18,login,2023-05,2023-05-18,2023-05
u0160,2023-05-19,support_ticket,2023-05,2023-05-19,2023-05
u0160,2023-05-20,feature_use,2023-05,2023-05-20,2023-05
u0160,2023-05-20,login,2023-05,2023-05-20,2023-05
u0160,2023-05-21,feature_use,2023-05,2023-05-21,2023-05
u0160,2023-05-21,login,2023-05,2023-05-21,2023-05
u0160,2023-05-23,login,2023-05,2023-05-23,2023-05
u0160,2023-05-23,feature_use,2023-05,2023-05-23,2023-05
u0160,2023-05-24,support_ticket,2023-05,2023-05-24,2023-05
u0160,2023-05-24,feature_use,2023-05,2023-05-24,2023-05
u0160,2023-05-24,export,2023-05,2023-05-24,2023-05
u0160,2023-05-25,login,2023-05,2023-05-25,2023-05
u0160,2023-05-26,feature_use,2023-05,2023-05-26,2023-05
u0160,2023-05-26,login,2023-05,2023-05-26,2023-05
u0160,2023-05-26,support_ticket,2023-05,2023-05-26,2023-05
u0160,2023-05-27,login,2023-05,2023-05-27,2023-05
u0160,2023-05-28,export,2023-05,2023-05-28,2023-05
u0160,2023-05-29,login,2023-05,2023-05-29,2023-05
u0160,2023-05-29,churned,2023-05,2023-05-29,2023-05
u0160,2023-05-30,feature_use,2023-05,2023-05-30,2023-05
u0161,2023-08-28,signup,2023-08,2023-08-28,2023-08
u0161,2023-08-30,login,2023-08,2023-08-30,2023-08
u0161,2023-08-31,login,2023-08,2023-08-31,2023-08
u0161,2023-08-31,churned,2023-08,2023-08-31,2023-08
u0161,2023-09-01,export,2023-09,2023-09-01,2023-08
u0161,2023-09-02,feature_use,2023-09,2023-09-02,2023-08
u0161,2023-09-03,login,2023-09,2023-09-03,2023-08
u0161,2023-09-03,feature_use,2023-09,2023-09-03,2023-08
u0161,2023-09-05,login,2023-09,2023-09-05,2023-08
u0161,2023-09-05,feature_use,2023-09,2023-09-05,2023-08
u0161,2023-09-05,support_ticket,2023-09,2023-09-05,2023-08
u0161,2023-09-06,login,2023-09,2023-09-06,2023-08
u0161,2023-09-07,login,2023-09,2023-09-07,2023-08
u0161,2023-09-09,feature_use,2023-09,2023-09-09,2023-08
u0161,2023-09-10,login,2023-09,2023-09-10,2023-08
u0161,2023-09-13,feature_use,2023-09,2023-09-13,2023-08
u0161,2023-09-14,upgrade,2023-09,2023-09-14,2023-08
u0161,2023-09-14,support_ticket,2023-09,2023-09-14,2023-08
u0161,2023-09-15,login,2023-09,2023-09-15,2023-08
u0161,2023-09-15,feature_use,2023-09,2023-09-15,2023-08
u0161,2023-09-16,feature_use,2023-09,2023-09-16,2023-08
u0161,2023-09-17,feature_use,2023-09,2023-09-17,2023-08
u0161,2023-09-17,export,2023-09,2023-09-17,2023-08
u0161,2023-09-24,login,2023-09,2023-09-24,2023-08
u0161,2023-09-24,invite_sent,2023-09,2023-09-24,2023-08
u0161,2023-09-25,invite_sent,2023-09,2023-09-25,2023-08
u0161,2023-09-25,feature_use,2023-09,2023-09-25,2023-08
u0161,2023-09-29,support_ticket,2023-09,2023-09-29,2023-08
u0161,2023-10-01,login,2023-10,2023-10-01,2023-08
u0161,2023-10-03,churned,2023-10,2023-10-03,2023-08
u0161,2023-10-04,upgrade,2023-10,2023-10-04,2023-08
u0161,2023-10-05,invite_sent,2023-10,2023-10-05,2023-08
u0161,2023-10-07,export,2023-10,2023-10-07,2023-08
u0161,2023-10-08,login,2023-10,2023-10-08,2023-08
u0161,2023-10-10,feature_use,2023-10,2023-10-10,2023-08
u0161,2023-10-11,support_ticket,2023-10,2023-10-11,2023-08
u0162,2023-06-10,signup,2023-06,2023-06-10,2023-06
u0162,2023-06-16,feature_use,2023-06,2023-06-16,2023-06
u0162,2023-06-24,upgrade,2023-06,2023-06-24,2023-06
u0162,2023-06-25,feature_use,2023-06,2023-06-25,2023-06
u0162,2023-07-09,login,2023-07,2023-07-09,2023-06
u0162,2023-07-18,login,2023-07,2023-07-18,2023-06
u0162,2023-07-22,invite_sent,2023-07,2023-07-22,2023-06
u0162,2023-07-25,login,2023-07,2023-07-25,2023-06
u0162,2023-08-05,login,2023-08,2023-08-05,2023-06
u0162,2023-08-10,invite_sent,2023-08,2023-08-10,2023-06
u0162,2023-08-10,export,2023-08,2023-08-10,2023-06
u0162,2023-08-10,login,2023-08,2023-08-10,2023-06
u0162,2023-08-13,churned,2023-08,2023-08-13,2023-06
u0162,2023-08-15,export,2023-08,2023-08-15,2023-06
u0162,2023-08-15,login,2023-08,2023-08-15,2023-06
u0162,2023-08-20,feature_use,2023-08,2023-08-20,2023-06
u0162,2023-09-11,invite_sent,2023-09,2023-09-11,2023-06
u0162,2023-09-13,export,2023-09,2023-09-13,2023-06
u0162,2023-09-14,upgrade,2023-09,2023-09-14,2023-06
