user_id,event_date,event_type
u0088,2023-08-21,feature_use
u0088,2023-08-21,churned
u0088,2023-08-24,login
u0088,2023-08-25,support_ticket
u0088,2023-08-30,export
u0088,2023-08-31,login
u0088,2023-09-02,support_ticket
u0088,2023-09-04,export
u0088,2023-09-04,feature_use
u0088,2023-09-05,upgrade
u0089,2023-10-21,signup
u0089,2023-10-23,login
u0089,2023-10-24,invite_sent
u0089,2023-10-27,support_ticket
u0089,2023-10-29,login
u0089,2023-10-29,invite_sent
u0089,2023-11-04,feature_use
u0089,2023-11-09,feature_use
u0089,2023-11-11,login
u0089,2023-11-12,login
u0089,2023-11-14,export
u0089,2023-11-14,upgrade
u0089,2023-11-14,upgrade
u0089,2023-11-16,login
u0089,2023-11-17,login
u0089,2023-11-17,login
u0089,2023-11-20,invite_sent
u0089,2023-11-20,login
u0089,2023-11-21,upgrade
u0089,2023-11-22,support_ticket
u0089,2023-11-22,login
u0089,2023-11-26,login
u0089,2023-11-30,feature_use
u0089,2023-11-30,login
u0089,2023-12-01,churned
u0089,2023-12-03,login
u0089,2023-12-06,support_ticket
u0089,2023-12-06,login
u0089,2023-12-10,feature_use
u0089,2023-12-13,login
u0089,2023-12-13,support_ticket
u0089,2023-12-17,feature_use
u0090,2023-08-01,signup
u0090,2023-08-02,feature_use
u0090,2023-08-05,feature_use
u0090,2023-08-09,support_ticket
u0090,2023-08-09,support_ticket
u0090,2023-08-10,churned
u0090,2023-08-10,login
u0090,2023-08-10,feature_use
u0090,2023-08-13,upgrade
u0090,2023-08-13,upgrade
u0090,2023-08-13,feature_use
u0090,2023-08-14,login
u0090,2023-08-17,login
u0090,2023-08-19,support_ticket
u0090,2023-08-20,upgrade
u0090,2023-08-22,feature_use
u0090,2023-08-22,upgrade
u0090,2023-08-23,churned
u0090,2023-08-26,feature_use
u0090,2023-08-26,login
u0090,2023-08-28,feature_use
u0090,2023-08-29,export
u0090,2023-08-29,support_ticket
u0090,2023-08-30,feature_use
u0090,2023-08-30,support_ticket
u0090,2023-09-01,invite_sent
u0090,2023-09-03,login
u0090,2023-09-04,login
u0090,2023-09-05,login
u0090,2023-09-06,feature_use
u0090,2023-09-06,feature_use
u0090,2023-09-07,invite_sent
u0090,2023-09-08,invite_sent
u0090,2023-09-09,invite_sent
u0090,2023-09-12,churned
u0090,2023-09-13,feature_use
u0090,2023-09-13,login
u0090,2023-09-14,login
u0090,2023-09-15,export
u0090,2023-09-15,feature_use
u0090,2023-09-15,feature_use
u0091,2023-03-24,signup
u0091,2023-04-02,login
u0091,2023-04-07,login
u0091,2023-05-01,export
u0091,2023-05-16,support_ticket
u0091,2023-05-21,support_ticket
u0091,2023-05-28,login
u0091,2023-06-13,churned
u0091,2023-06-30,feature_use
u0091,2023-07-16,export
u0091,2023-07-18,login
u0091,2023-08-02,support_ticket
u0091,2023-08-15,feature_use
u0091,2023-09-03,upgrade
u0091,2023-09-11,login
u0091,2023-09-13,support_ticket
u0091,2023-09-17,support_ticket
u0091,2023-09-19,login
u0091,2023-10-10,export
u0091,2023-10-12,churned
u0092,2023-11-28,signup
u0092,2023-11-30,feature_use
u0092,2023-11-30,support_ticket
u0092,2023-12-03,login
u0092,2023-12-04,feature_use
u0092,2023-12-07,login
u0092,2023-12-08,feature_use
u0092,2023-12-13,upgrade
u0092,2023-12-15,login
u0092,2023-12-16,login
u0092,2023-12-19,feature_use
u0092,2023-12-20,login
u0092,2023-12-20,login
u0092,2023-12-24,feature_use
u0092,2023-12-28,login
u0092,2023-12-29,login
u0093,2023-07-03,signup
u0093,2023-07-05,invite_sent
u0093,2023-07-06,login
u0093,2023-07-09,login
u0093,2023-07-11,feature_use
u0093,2023-07-15,feature_use
u0093,2023-07-17,feature_use
u0093,2023-07-17,invite_sent
u0093,2023-07-19,invite_sent
u0093,2023-07-19,churned
u0093,2023-07-25,login
u0093,2023-07-28,invite_sent
u0093,2023-08-05,login
u0093,2023-08-05,feature_use
u0093,2023-08-06,login
u0093,2023-08-07,feature_use
u0093,2023-08-07,upgrade
u0093,2023-08-08,export
u0093,2023-08-12,feature_use
u0093,2023-08-12,invite_sent
u0093,2023-08-14,login
u0093,2023-08-15,login
u0093,2023-08-16,export
u0093,2023-08-22,feature_use
u0094,2023-11-30,signup
u0094,2023-12-01,feature_use
u0094,2023-12-07,login
u0094,2023-12-14,feature_use
u0094,2023-12-14,export
u0094,2023-12-14,feature_use
u0094,2023-12-28,export
u0095,2023-08-11,signup
u0095,2023-08-13,feature_use
u0095,2023-08-16,login
u0095,2023-08-16,support_ticket
u0095,2023-08-28,feature_use
u0095,2023-08-28,feature_use
u0095,2023-09-02,login
u0095,2023-09-05,feature_use
u0095,2023-09-08,login
u0095,2023-09-09,feature_use
u0095,2023-09-15,login
u0095,2023-09-17,export
u0095,2023-09-18,login
u0096,2023-02-07,signup
u0096,2023-02-23,feature_use
u0096,2023-04-22,login
u0096,2023-07-02,support_ticket
u0096,2023-07-06,support_ticket
u0096,2023-07-12,feature_use
u0096,2023-08-27,support_ticket
u0096,2023-09-20,feature_use
u0096,2023-11-08,login
u0096,2023-11-14,login
u0097,2023-11-28,signup
u0097,2023-12-01,login
u0097,2023-12-01,invite_sent
u0097,2023-12-02,login
u0097,2023-12-02,login
u0097,2023-12-02,login
u0097,2023-12-03,feature_use
u0097,2023-12-04,login
u0097,2023-12-05,login
u0097,2023-12-06,upgrade
u0097,2023-12-08,upgrade
u0097,2023-12-08,feature_use
u0097,2023-12-09,login
u0097,2023-12-09,feature_use
u0097,2023-12-09,feature_use
u0097,2023-12-09,login
u0097,2023-12-10,support_ticket
u0097,2023-12-12,invite_sent
u0097,2023-12-12,login
u0097,2023-12-13,login
u0097,2023-12-16,feature_use
u0097,2023-12-16,feature_use
u0097,2023-12-16,login
u0097,2023-12-17,feature_use
u0097,2023-12-17,feature_use
u0097,2023-12-18,export
u0097,2023-12-19,feature_use
u0097,2023-12-20,support_ticket
u0097,2023-12-20,login
u0097,2023-12-20,feature_use
u0097,2023-12-20,upgrade
u0097,2023-12-22,support_ticket
u0097,2023-12-22,login
u0097,2023-12-23,invite_sent
u0097,2023-12-25,login
u0097,2023-12-26,feature_use
u0097,2023-12-26,feature_use
u0097,2023-12-26,login
u0097,2023-12-27,feature_use
u0098,2023-02-25,signup
u0098,2023-03-02,export
u0098,2023-03-06,export
u0098,2023-03-10,login
u0098,2023-03-15,export
u0098,2023-03-30,feature_use
u0098,2023-04-04,feature_use
u0098,2023-04-04,login
u0098,2023-04-07,login
u0099,2023-01-19,signup
u0099,2023-01-23,feature_use
u0099,2023-01-25,feature_use
u0099,2023-02-09,login
u0099,2023-02-09,churned
u0099,2023-02-10,feature_use
u0099,2023-02-28,feature_use
u0099,2023-04-01,feature_use
u0099,2023-04-01,feature_use
u0099,2023-04-04,upgrade
u0099,2023-04-06,login
u0099,2023-04-14,support_ticket
u0099,2023-04-21,feature_use
u0099,2023-05-14,export
u0099,2023-05-14,feature_use
u0099,2023-05-17,login
u0099,2023-06-03,feature_use
u0099,2023-06-04,feature_use
u0099,2023-06-09,export
u0099,2023-06-17,login
u0099,2023-07-04,login
u0099,2023-07-15,feature_use
u0099,2023-07-19,support_ticket
u0099,2023-07-23,feature_use
u0099,2023-07-31,churned
u0099,2023-08-01,login
u0099,2023-08-11,login
u0099,2023-09-09,export
u0099,2023-09-18,feature_use
u0099,2023-09-23,export
u0099,2023-09-24,invite_sent
u0099,2023-09-26,login
u0099,2023-10-03,feature_use
u0099,2023-10-12,invite_sent
u0099,2023-10-13,feature_use
u0099,2023-11-05,feature_use
u0099,2023-11-07,login
u0099,2023-11-17,upgrade
u0100,2023-11-26,signup
u0100,2023-11-27,export
u0100,2023-11-28,feature_use
u0100,2023-11-29,login
u0100,2023-11-29,feature_use
u0100,2023-11-29,login
u0100,2023-11-30,login
u0100,2023-12-01,invite_sent
u0100,2023-12-04,feature_use
u0100,2023-12-06,login
u0100,2023-12-06,feature_use
u0100,2023-12-07,login
u0100,2023-12-08,support_ticket
u0100,2023-12-09,login
u0100,2023-12-10,feature_use
u0101,2023-09-22,signup
u0101,2023-09-23,invite_sent
u0101,2023-09-24,login
u0101,2023-09-25,export
u0101,2023-09-27,login
u0101,2023-09-28,login
u0101,2023-09-29,login
u0101,2023-09-30,login
u0101,2023-10-01,invite_sent
u0101,2023-10-03,login
u0101,2023-10-04,feature_use
u0101,2023-10-09,login
u0101,2023-10-14,invite_sent
u0101,2023-10-16,export
u0101,2023-10-17,login
u0101,2023-10-17,login
u0101,2023-10-19,feature_use
u0101,2023-10-19,export
u0101,2023-10-20,feature_use
u0101,2023-10-20,login
u0101,2023-10-23,export
u0101,2023-10-23,support_ticket
u0102,2023-10-22,signup
u0102,2023-10-24,login
u0102,2023-10-25,feature_use
u0102,2023-10-26,login
u0102,2023-10-26,feature_use
u0102,2023-10-27,login
u0102,2023-10-28,login
u0102,2023-10-28,feature_use
u0102,2023-10-29,feature_use
u0102,2023-10-30,support_ticket
u0102,2023-10-31,feature_use
u0102,2023-10-31,login
u0102,2023-10-31,feature_use
u0102,2023-10-31,feature_use
u0102,2023-11-01,feature_use
u0102,2023-11-02,login
u0102,2023-11-02,feature_use
u0102,2023-11-03,support_ticket
u0102,2023-11-04,login
u0102,2023-11-04,feature_use
u0103,2023-06-07,signup
u0103,2023-06-09,support_ticket
u0103,2023-06-21,login
u0103,2023-06-28,feature_use
u0103,2023-07-08,support_ticket
u0103,2023-07-15,feature_use
u0103,2023-07-19,login
u0103,2023-08-14,login
u0103,2023-09-02,support_ticket
u0103,2023-09-27,login
u0103,2023-09-30,support_ticket
u0103,2023-10-16,feature_use
u0104,2023-07-16,signup
u0104,2023-07-17,churned
u0104,2023-07-19,upgrade
u0104,2023-07-24,feature_use
u0104,2023-07-26,login
u0104,2023-07-31,invite_sent
u0104,2023-08-03,invite_sent
u0104,2023-08-04,feature_use
u0104,2023-08-08,churned
u0104,2023-08-09,feature_use
u0104,2023-08-30,feature_use
u0104,2023-09-04,feature_use
u0104,2023-09-06,feature_use
u0104,2023-09-11,feature_use
u0104,2023-09-13,support_ticket
u0104,2023-09-14,feature_use
u0104,2023-09-17,support_ticket
u0104,2023-09-19,upgrade
u0104,2023-09-21,login
u0104,2023-09-21,login
u0104,2023-09-22,login
u0104,2023-09-25,login
u0104,2023-09-27,upgrade
u0104,2023-09-28,upgrade
u0104,2023-09-28,login
u0104,2023-10-12,invite_sent
u0104,2023-10-14,login
u0104,2023-10-21,feature_use
u0104,2023-10-26,feature_use
u0104,2023-10-27,login
u0104,2023-10-28,feature_use
u0104,2023-10-30,invite_sent
u0104,2023-11-06,login
u0104,2023-11-11,feature_use
u0104,2023-11-23,login
u0104,2023-11-24,feature_use
u0104,2023-11-25,invite_sent
u0105,2023-06-25,signup
u0105,2023-06-26,login
u0105,2023-06-27,export
u0105,2023-06-27,feature_use
u0105,2023-06-28,feature_use
u0105,2023-06-29,login
u0105,2023-06-29,upgrade
u0105,2023-06-29,login
u0105,2023-06-30,login
u0105,2023-07-01,feature_use
u0105,2023-07-02,feature_use
u0105,2023-07-02,login
u0105,2023-07-02,login
u0105,2023-07-02,feature_use
u0105,2023-07-03,export
u0105,2023-07-03,export
u0105,2023-07-04,login
u0105,2023-07-04,feature_use
u0105,2023-07-04,feature_use
u0105,2023-07-04,login
u0105,2023-07-04,login
u0105,2023-07-06,login
u0105,2023-07-06,login
u0105,2023-07-07,login
u0105,2023-07-07,feature_use
u0105,2023-07-07,login
u0105,2023-07-08,export
u0105,2023-07-09,feature_use
u0105,2023-07-09,upgrade
u0105,2023-07-10,login
u0105,2023-07-11,feature_use
u0105,2023-07-11,invite_sent
u0105,2023-07-11,churned
u0105,2023-07-11,feature_use
u0106,2023-07-25,signup
u0106,2023-07-26,login
u0106,2023-07-27,feature_use
u0106,2023-07-28,login
u0106,2023-07-29,feature_use
u0106,2023-07-30,churned
u0106,2023-07-30,feature_use
u0106,2023-07-30,export
u0106,2023-07-30,upgrade
u0106,2023-07-31,login
u0106,2023-07-31,churned
u0106,2023-07-31,export
u0106,2023-08-01,login
u0106,2023-08-01,feature_use
u0106,2023-08-02,support_ticket
u0106,2023-08-03,support_ticket
u0106,2023-08-03,feature_use
u0106,2023-08-03,login
u0106,2023-08-03,feature_use
u0106,2023-08-03,invite_sent
u0106,2023-08-04,login
u0106,2023-08-04,login
u0106,2023-08-05,support_ticket
u0106,2023-08-05,login
u0106,2023-08-05,feature_use
u0106,2023-08-05,login
u0106,2023-08-05,feature_use
u0106,2023-08-06,feature_use
u0106,2023-08-06,support_ticket
u0106,2023-08-07,feature_use
u0106,2023-08-07,export
u0106,2023-08-07,login
u0106,2023-08-08,export
u0106,2023-08-08,login
u0106,2023-08-09,export
u0106,2023-08-09,feature_use
u0106,2023-08-09,support_ticket
u0106,2023-08-09,feature_use
u0106,2023-08-10,login
u0106,2023-08-10,support_ticket
u0107,2023-02-10,signup
u0107,2023-02-12,login
u0107,2023-02-13,login
u0107,2023-02-14,login
u0107,2023-02-18,support_ticket
u0107,2023-02-23,feature_use
u0107,2023-02-23,login
u0107,2023-03-02,login
u0107,2023-03-03,invite_sent
u0107,2023-03-11,feature_use
u0108,2023-08-15,signup
u0108,2023-08-16,feature_use
u0108,2023-08-16,feature_use
u0108,2023-08-20,login
u0108,2023-08-21,feature_use
u0108,2023-08-21,feature_use
u0108,2023-08-24,login
u0108,2023-08-25,login
u0108,2023-08-26,login
u0108,2023-08-28,feature_use
u0108,2023-08-31,login
u0108,2023-08-31,feature_use
u0108,2023-09-02,feature_use
u0108,2023-09-04,invite_sent
u0108,2023-09-05,export
u0108,2023-09-08,feature_use
u0108,2023-09-09,login
u0108,2023-09-12,support_ticket
u0108,2023-09-14,churned
u0108,2023-09-15,feature_use
u0108,2023-09-15,feature_use
u0108,2023-09-15,login
u0108,2023-09-19,invite_sent
u0108,2023-09-20,feature_use
u0108,2023-09-20,feature_use
u0108,2023-09-21,feature_use
u0108,2023-09-22,feature_use
u0108,2023-09-23,login
u0108,2023-09-24,support_ticket
u0108,2023-09-25,support_ticket
u0108,2023-09-25,feature_use
u0108,2023-09-26,feature_use
u0108,2023-09-26,support_ticket
u0108,2023-09-27,login
u0108,2023-09-28,login
u0108,2023-09-29,feature_use
u0108,2023-09-29,invite_sent
u0109,2023-05-29,signup
u0109,2023-05-30,login
u0109,2023-05-30,login
u0109,2023-05-31,login
u0109,2023-05-31,login
u0109,2023-06-01,login
u0109,2023-06-01,login
u0109,2023-06-01,support_ticket
u0109,2023-06-02,export
u0109,2023-06-05,login
u0109,2023-06-05,feature_use
u0109,2023-06-07,upgrade
u0109,2023-06-08,login
u0109,2023-06-08,login
u0109,2023-06-09,feature_use
u0109,2023-06-11,login
u0109,2023-06-12,login
u0109,2023-06-12,feature_use
u0109,2023-06-12,churned
u0109,2023-06-14,feature_use
u0109,2023-06-15,support_ticket
u0109,2023-06-16,upgrade
u0109,2023-06-18,support_ticket
u0109,2023-06-18,invite_sent
u0109,2023-06-24,login
u0109,2023-06-27,login
u0109,2023-06-28,upgrade
u0109,2023-06-29,login
u0109,2023-06-29,feature_use
u0109,2023-06-30,login
u0109,2023-06-30,churned
u0109,2023-07-02,login
u0110,2023-05-01,signup
u0110,2023-05-23,support_ticket
u0110,2023-07-15,login
u0110,2023-08-11,login
u0111,2023-01-22,signup
u0111,2023-02-02,upgrade
u0111,2023-02-22,login
u0111,2023-03-10,upgrade
u0111,2023-03-18,login
u0111,2023-04-11,upgrade
u0111,2023-05-22,login
u0111,2023-05-30,login
u0111,2023-07-15,invite_sent
u0111,2023-07-19,support_ticket
u0111,2023-07-25,upgrade
u0111,2023-08-01,support_ticket
u0111,2023-09-04,upgrade
u0112,2023-05-09,signup
u0112,2023-05-10,support_ticket
u0112,2023-05-18,login
u0112,2023-05-18,feature_use
u0112,2023-05-21,export
u0112,2023-05-26,feature_use
u0112,2023-06-12,login
u0112,2023-06-18,feature_use
u0112,2023-06-26,feature_use
u0112,2023-06-26,export
u0112,2023-06-27,feature_use
u0112,2023-07-10,login
u0112,2023-07-19,export
u0112,2023-07-24,support_ticket
u0112,2023-07-31,upgrade
u0112,2023-07-31,feature_use
u0112,2023-07-31,login
u0112,2023-08-11,support_ticket
u0112,2023-08-17,feature_use
u0112,2023-09-11,login
u0112,2023-09-12,login
u0112,2023-09-14,support_ticket
u0112,2023-09-16,feature_use
u0112,2023-09-20,feature_use
u0112,2023-09-21,feature_use
u0112,2023-09-22,login
u0112,2023-09-24,support_ticket
u0112,2023-09-25,login
u0112,2023-09-28,login
u0112,2023-09-30,login
u0112,2023-10-08,login
u0112,2023-10-10,invite_sent
u0113,2023-07-07,signup
u0113,2023-07-08,invite_sent
u0113,2023-07-13,feature_use
u0113,2023-07-21,feature_use
u0113,2023-08-03,export
u0113,2023-08-12,support_ticket
u0113,2023-08-17,login
u0113,2023-08-22,login
u0114,2023-11-12,signup
u0114,2023-11-13,login
u0114,2023-11-14,churned
u0114,2023-11-14,feature_use
u0114,2023-11-14,login
u0114,2023-11-18,login
u0114,2023-11-18,invite_sent
u0114,2023-11-19,login
u0115,2023-10-13,signup
u0115,2023-10-20,login
u0115,2023-10-24,feature_use
u0115,2023-10-25,feature_use
u0115,2023-11-05,feature_use
u0115,2023-11-05,invite_sent
u0115,2023-11-15,login
u0115,2023-11-21,feature_use
u0115,2023-11-27,feature_use
u0115,2023-12-02,feature_use
u0116,2023-10-09,signup
u0116,2023-10-12,churned
u0116,2023-10-15,feature_use
u0116,2023-10-18,churned
u0116,2023-10-18,login
u0116,2023-10-19,login
u0116,2023-10-24,login
u0116,2023-10-26,support_ticket
u0116,2023-10-29,login
u0116,2023-10-30,feature_use
u0116,2023-10-30,login
u0116,2023-10-30,support_ticket
u0116,2023-11-03,support_ticket
u0116,2023-11-04,login
u0116,2023-11-05,support_ticket
u0116,2023-11-06,export
u0116,2023-11-07,feature_use
u0116,2023-11-08,login
u0116,2023-11-14,feature_use
u0116,2023-11-15,feature_use
u0116,2023-11-15,invite_sent
u0116,2023-11-15,invite_sent
u0116,2023-11-16,login
u0116,2023-11-17,login
u0116,2023-11-23,export
u0116,2023-11-25,login
u0116,2023-11-26,login
u0117,2023-03-30,signup
u0117,2023-04-05,feature_use
u0117,2023-04-12,support_ticket
u0117,2023-04-21,login
u0117,2023-04-25,feature_use
u0117,2023-04-28,invite_sent
u0117,2023-05-13,login
u0117,2023-05-15,login
u0117,2023-05-18,feature_use
u0117,2023-05-31,export
u0117,2023-06-05,support_ticket
u0117,2023-06-15,login
u0117,2023-06-25,churned
u0117,2023-07-09,feature_use
u0117,2023-07-22,login
u0117,2023-07-25,support_ticket
u0117,2023-07-28,login
u0117,2023-08-04,login
u0117,2023-08-12,login
u0117,2023-08-14,support_ticket
u0117,2023-08-31,login
u0117,2023-09-12,upgrade
u0117,2023-09-18,login
u0117,2023-09-19,login
u0117,2023-09-23,feature_use
u0117,2023-09-25,login
u0117,2023-10-08,login
u0117,2023-10-12,login
u0117,2023-10-12,login
u0117,2023-10-18,churned
u0117,2023-10-18,login
u0117,2023-10-28,feature_use
u0117,2023-11-07,login
u0117,2023-11-08,feature_use
u0117,2023-11-11,login
u0117,2023-11-12,feature_use
u0117,2023-12-02,feature_use
u0117,2023-12-05,feature_use
u0117,2023-12-12,feature_use
u0117,2023-12-14,login
u0118,2023-01-28,signup
u0118,2023-02-05,login
u0118,2023-02-07,upgrade
u0118,2023-02-08,login
u0118,2023-02-11,support_ticket
u0118,2023-02-11,login
u0118,2023-02-16,login
u0118,2023-02-28,login
u0118,2023-03-03,support_ticket
u0118,2023-03-03,login
u0118,2023-03-05,feature_use
u0118,2023-03-07,invite_sent
u0118,2023-03-12,login
u0119,2023-04-13,signup
u0119,2023-04-16,login
u0119,2023-04-18,login
u0119,2023-04-27,feature_use
u0119,2023-05-11,login
u0119,2023-05-31,login
u0119,2023-06-16,invite_sent
u0119,2023-06-30,login
u0119,2023-07-01,login
u0119,2023-07-03,feature_use
u0119,2023-07-13,login
u0119,2023-07-20,feature_use
u0119,2023-07-23,support_ticket
u0119,2023-08-09,feature_use
u0119,2023-08-20,login
u0119,2023-09-13,feature_use
u0119,2023-09-27,feature_use
u0119,2023-09-29,login
u0119,2023-09-30,login
u0119,2023-10-12,login
u0119,2023-10-13,login
u0120,2023-02-01,signup
u0120,2023-02-24,upgrade
u0120,2023-03-31,login
u0120,2023-05-13,feature_use
u0120,2023-06-24,invite_sent
u0121,2023-09-24,signup
u0121,2023-10-02,login
u0121,2023-10-03,login
u0121,2023-10-03,login
u0121,2023-10-04,feature_use
u0121,2023-10-08,feature_use
u0121,2023-10-10,feature_use
u0121,2023-10-14,feature_use
u0121,2023-10-15,login
u0121,2023-10-15,export
u0121,2023-10-21,churned
u0121,2023-10-22,churned
u0121,2023-10-23,feature_use
u0121,2023-10-29,invite_sent
u0121,2023-10-31,invite_sent
u0121,2023-10-31,feature_use
u0121,2023-11-01,feature_use
u0121,2023-11-02,login
u0121,2023-11-03,login
u0121,2023-11-09,invite_sent
u0121,2023-11-10,login
u0121,2023-11-11,login
u0121,2023-11-12,churned
u0121,2023-11-13,login
u0121,2023-11-15,login
u0121,2023-11-16,export
u0121,2023-11-17,export
u0121,2023-11-22,feature_use
u0121,2023-11-22,login
u0121,2023-11-22,churned
u0122,2023-01-14,signup
u0122,2023-01-22,invite_sent
u0122,2023-02-17,login
u0122,2023-03-26,login
u0122,2023-04-28,support_ticket
u0122,2023-05-10,login
u0122,2023-07-25,login
u0122,2023-08-01,feature_use
u0122,2023-08-14,login
u0122,2023-08-27,export
u0122,2023-09-12,upgrade
u0122,2023-09-29,export
u0123,2023-09-08,signup
u0123,2023-09-13,feature_use
u0123,2023-09-14,feature_use
u0123,2023-09-14,export
u0123,2023-09-14,feature_use
u0123,2023-09-15,login
u0123,2023-10-10,feature_use
u0123,2023-10-15,feature_use
u0123,2023-10-17,support_ticket
u0123,2023-10-27,upgrade
u0123,2023-10-29,feature_use
u0123,2023-10-29,churned
u0123,2023-11-02,feature_use
u0123,2023-11-02,login
u0123,2023-11-04,feature_use
u0123,2023-11-05,feature_use
u0123,2023-11-14,support_ticket
u0123,2023-11-15,feature_use
u0123,2023-11-21,feature_use
u0124,2023-01-28,signup
u0124,2023-02-08,feature_use
u0124,2023-02-09,login
u0124,2023-02-13,invite_sent
u0124,2023-02-16,login
u0124,2023-02-17,login
u0124,2023-02-18,feature_use
u0124,2023-02-19,invite_sent
u0124,2023-02-21,support_ticket
u0124,2023-02-23,login
u0124,2023-03-06,feature_use
u0124,2023-03-09,login
u0124,2023-03-11,upgrade
u0124,2023-03-18,login
u0124,2023-03-19,upgrade
u0124,2023-03-20,feature_use
u0124,2023-03-27,login
u0124,2023-03-27,feature_use
u0124,2023-03-28,feature_use
u0124,2023-03-28,login
u0124,2023-03-28,feature_use
u0124,2023-04-02,feature_use
u0124,2023-04-04,feature_use
u0124,2023-04-11,export
u0124,2023-04-21,feature_use
u0124,2023-04-28,feature_use
u0124,2023-04-30,invite_sent
u0124,2023-04-30,support_ticket
u0124,2023-04-30,upgrade
u0124,2023-04-30,login
u0124,2023-05-01,feature_use
u0124,2023-05-06,login
u0124,2023-05-07,churned
u0125,2023-01-03,signup
u0125,2023-01-07,login
u0125,2023-01-20,feature_use
u0125,2023-02-17,login
u0125,2023-02-20,support_ticket
u0125,2023-03-20,login
u0125,2023-03-27,feature_use
u0125,2023-04-04,churned
u0125,2023-04-20,login
u0125,2023-04-25,feature_use
u0125,2023-06-05,login
u0125,2023-06-18,feature_use
u0125,2023-07-01,login
u0125,2023-07-07,invite_sent
u0125,2023-07-17,support_ticket
u0125,2023-08-05,churned
u0125,2023-08-18,login
u0125,2023-09-04,feature_use
u0125,2023-10-11,login
u0126,2023-08-07,signup
u0126,2023-08-09,feature_use
u0126,2023-08-14,feature_use
u0126,2023-08-15,support_ticket
u0126,2023-08-19,export
u0126,2023-08-20,login
u0126,2023-08-21,feature_use
u0126,2023-08-21,support_ticket
u0126,2023-08-22,upgrade
u0126,2023-08-25,login
u0126,2023-08-26,feature_use
u0126,2023-08-28,login
u0126,2023-08-29,login
u0126,2023-08-30,invite_sent
u0126,2023-09-03,feature_use
u0126,2023-09-03,feature_use
u0126,2023-09-07,login
u0126,2023-09-07,upgrade
u0126,2023-09-08,feature_use
u0126,2023-09-10,churned
u0126,2023-09-13,churned
u0126,2023-09-13,feature_use
u0127,2023-11-23,signup
u0127,2023-11-24,login
u0127,2023-11-25,export
u0127,2023-11-26,feature_use
u0127,2023-11-28,login
u0127,2023-12-06,login
u0127,2023-12-12,login
u0127,2023-12-15,login
u0127,2023-12-15,invite_sent
u0127,2023-12-23,export
u0127,2023-12-24,invite_sent
u0127,2023-12-24,login
u0127,2023-12-26,feature_use
u0127,2023-12-28,invite_sent
u0127,2023-12-30,feature_use
u0128,2023-08-25,signup
u0128,2023-08-28,login
u0128,2023-09-14,login
u0128,2023-10-05,feature_use
u0128,2023-10-07,support_ticket
u0128,2023-10-10,login
u0128,2023-10-31,login
u0129,2023-01-16,signup
u0129,2023-01-26,feature_use
u0129,2023-01-28,upgrade
u0129,2023-01-28,login
u0129,2023-02-11,export
u0129,2023-02-15,login
u0129,2023-02-19,login
u0129,2023-02-22,support_ticket
u0129,2023-03-02,login
u0129,2023-03-07,login
u0129,2023-03-09,invite_sent
u0129,2023-03-11,login
u0129,2023-03-13,feature_use
u0129,2023-03-18,feature_use
u0129,2023-04-06,support_ticket
u0129,2023-04-06,login
u0129,2023-04-12,feature_use
u0129,2023-04-14,invite_sent
u0129,2023-05-02,login
u0129,2023-05-09,feature_use
u0129,2023-05-10,feature_use
u0129,2023-05-25,login
u0129,2023-05-29,feature_use
u0129,2023-06-02,login
u0129,2023-06-18,login
u0129,2023-06-18,export
u0129,2023-06-21,feature_use
u0129,2023-07-16,export
u0129,2023-07-17,login
u0129,2023-07-18,export
u0129,2023-07-23,export
u0129,2023-07-30,login
u0129,2023-08-01,feature_use
u0129,2023-08-05,support_ticket
u0129,2023-08-05,login
u0129,2023-08-09,feature_use
u0129,2023-08-17,invite_sent
u0129,2023-08-20,login
u0130,2023-05-20,signup
u0130,2023-05-21,churned
u0130,2023-05-25,invite_sent
u0130,2023-05-25,login
u0130,2023-05-26,login
u0130,2023-05-27,feature_use
u0130,2023-05-30,feature_use
u0130,2023-06-07,feature_use
u0130,2023-06-07,login
u0130,2023-06-07,feature_use
u0130,2023-06-09,export
u0131,2023-01-26,signup
u0131,2023-01-28,churned
u0131,2023-01-28,support_ticket
u0131,2023-01-30,upgrade
u0131,2023-01-31,login
u0131,2023-02-02,feature_use
u0131,2023-02-03,feature_use
u0131,2023-02-03,feature_use
u0131,2023-02-03,login
u0132,2023-06-08,signup
u0132,2023-06-16,login
u0132,2023-06-24,login
u0132,2023-06-27,support_ticket
u0132,2023-06-28,support_ticket
u0132,2023-07-03,export
u0132,2023-07-05,feature_use
u0132,2023-07-06,login
u0132,2023-07-06,upgrade
u0132,2023-07-07,login
u0132,2023-07-08,feature_use
u0132,2023-07-15,export
u0132,2023-07-24,login
u0132,2023-08-07,invite_sent
u0132,2023-08-08,login
u0132,2023-08-10,feature_use
u0132,2023-08-14,invite_sent
u0132,2023-08-20,support_ticket
u0132,2023-08-31,feature_use
u0132,2023-09-01,support_ticket
u0132,2023-09-04,login
u0132,2023-09-04,feature_use
u0132,2023-09-14,login
u0132,2023-09-17,login
u0132,2023-09-20,login
u0132,2023-09-22,login
u0132,2023-09-27,support_ticket
u0132,2023-09-28,feature_use
u0132,2023-10-05,export
u0132,2023-10-05,login
u0132,2023-10-10,feature_use
u0132,2023-10-23,feature_use
u0132,2023-11-02,export
u0132,2023-11-03,login
u0133,2023-03-13,signup
